HEP Code,Institution,Year,State,Cohort,Category,SubCategory,Amount
3039,University of New England,2022,NSW,RUN,2,State/Territory/Local (own purpose),1872741.0
3039,University of New England,2022,NSW,RUN,2,State/Territory/Local (other),743012.0
3039,University of New England,2022,NSW,RUN,3,Australian for-profit organisations,1022270.0
3039,University of New England,2022,NSW,RUN,3,Australian not-for profit organisations,1114846.0
3039,University of New England,2022,NSW,RUN,3,Australian philanthropy,145132.0
3039,University of New England,2022,NSW,RUN,3,International for-profit organisations,884462.0
3039,University of New England,2022,NSW,RUN,3,International not-for profit organisations,328687.0
3039,University of New England,2022,NSW,RUN,3,International philanthropy,165601.0
3039,University of New England,2022,NSW,RUN,3,International government (own purpose),752293.0
3039,University of New England,2022,NSW,RUN,3,International government (other),84696.0
3039,University of New England,2022,NSW,RUN,4,CRC Australian Government Funding,298838.0
3039,University of New England,2022,NSW,RUN,4,CRC private industry income,202378.0
3039,University of New England,2022,NSW,RUN,4,CRC other income,4145.0
3013,University of New South Wales,2022,NSW,Go8,1,Commonwealth National Health and Medical Research Council,82462695.0
3013,University of New South Wales,2022,NSW,Go8,1,Commonwealth Australian Research Council,78532427.0
3013,University of New South Wales,2022,NSW,Go8,1,Medical Research Future Fund,14593782.0
3013,University of New South Wales,2022,NSW,Go8,1,Commonwealth Rural R&D,30750.0
3013,University of New South Wales,2022,NSW,Go8,1,Commonwealth other,11137706.0
3013,University of New South Wales,2022,NSW,Go8,1,State/Territory Government,439074.0
3013,University of New South Wales,2022,NSW,Go8,1,Other Australian Competitive Grants,7817930.0
3013,University of New South Wales,2022,NSW,Go8,2,Commonwealth (own purpose),118352935.0
3013,University of New South Wales,2022,NSW,Go8,2,Commonwealth (other),1402898.0
3013,University of New South Wales,2022,NSW,Go8,2,State/Territory/Local (own purpose),48459232.0
3013,University of New South Wales,2022,NSW,Go8,2,State/Territory/Local (other),3924303.0
3013,University of New South Wales,2022,NSW,Go8,3,Australian for-profit organisations,38022012.0
3013,University of New South Wales,2022,NSW,Go8,3,Australian not-for profit organisations,18337329.0
3013,University of New South Wales,2022,NSW,Go8,3,Australian philanthropy,39468461.0
3013,University of New South Wales,2022,NSW,Go8,3,International for-profit organisations,17467746.0
3013,University of New South Wales,2022,NSW,Go8,3,International not-for profit organisations,12022709.0
3013,University of New South Wales,2022,NSW,Go8,3,International philanthropy,515418.0
3013,University of New South Wales,2022,NSW,Go8,3,International government (own purpose),23032773.0
3013,University of New South Wales,2022,NSW,Go8,3,International government (other),2952978.0
3013,University of New South Wales,2022,NSW,Go8,4,CRC Australian Government Funding,5162676.0
3013,University of New South Wales,2022,NSW,Go8,4,CRC private industry income,2412500.0
3013,University of New South Wales,2022,NSW,Go8,4,CRC other income,157133.0
3014,University of Newcastle,2022,NSW,ATN,1,Commonwealth National Health and Medical Research Council,17535058.0
3014,University of Newcastle,2022,NSW,ATN,1,Commonwealth Australian Research Council,9718005.0
3014,University of Newcastle,2022,NSW,ATN,1,Medical Research Future Fund,3634488.0
3014,University of Newcastle,2022,NSW,ATN,1,Commonwealth Rural R&D,267669.0
3014,University of Newcastle,2022,NSW,ATN,1,Commonwealth other,7728911.0
3014,University of Newcastle,2022,NSW,ATN,1,State/Territory Government,224873.0
3014,University of Newcastle,2022,NSW,ATN,1,Other Australian Competitive Grants,5844047.0
3014,University of Newcastle,2022,NSW,ATN,2,Commonwealth (own purpose),5771445.0
3014,University of Newcastle,2022,NSW,ATN,2,Commonwealth (other),2781253.0
3014,University of Newcastle,2022,NSW,ATN,2,State/Territory/Local (own purpose),5842654.0
3014,University of Newcastle,2022,NSW,ATN,2,State/Territory/Local (other),9577592.0
3014,University of Newcastle,2022,NSW,ATN,3,Australian for-profit organisations,27368761.0
3014,University of Newcastle,2022,NSW,ATN,3,Australian not-for profit organisations,6025585.0
3014,University of Newcastle,2022,NSW,ATN,3,Australian philanthropy,18097591.0
3014,University of Newcastle,2022,NSW,ATN,3,International for-profit organisations,2673595.0
3014,University of Newcastle,2022,NSW,ATN,3,International not-for profit organisations,1591891.0
3014,University of Newcastle,2022,NSW,ATN,3,International philanthropy,728558.0
3014,University of Newcastle,2022,NSW,ATN,3,International government (own purpose),399060.0
3014,University of Newcastle,2022,NSW,ATN,3,International government (other),279600.0
3014,University of Newcastle,2022,NSW,ATN,4,CRC Australian Government Funding,707099.0
3014,University of Newcastle,2022,NSW,ATN,4,CRC private industry income,69636.0
3014,University of Newcastle,2022,NSW,ATN,4,CRC other income,85337.0
3027,University of South Australia,2022,SA,ATN,1,Commonwealth National Health and Medical Research Council,9503309.0
3027,University of South Australia,2022,SA,ATN,1,Commonwealth Australian Research Council,7452940.0
3027,University of South Australia,2022,SA,ATN,1,Medical Research Future Fund,2887259.0
3027,University of South Australia,2022,SA,ATN,1,Commonwealth Rural R&D,346662.0
3027,University of South Australia,2022,SA,ATN,1,Commonwealth other,971483.0
3027,University of South Australia,2022,SA,ATN,1,State/Territory Government,0.0
3027,University of South Australia,2022,SA,ATN,1,Other Australian Competitive Grants,205820.0
3027,University of South Australia,2022,SA,ATN,2,Commonwealth (own purpose),10997962.0
3027,University of South Australia,2022,SA,ATN,2,Commonwealth (other),1587563.0
3027,University of South Australia,2022,SA,ATN,2,State/Territory/Local (own purpose),5112454.0
3027,University of South Australia,2022,SA,ATN,2,State/Territory/Local (other),1705702.0
3027,University of South Australia,2022,SA,ATN,3,Australian for-profit organisations,15569351.0
3027,University of South Australia,2022,SA,ATN,3,Australian not-for profit organisations,6733463.0
3027,University of South Australia,2022,SA,ATN,3,Australian philanthropy,2196524.0
3027,University of South Australia,2022,SA,ATN,3,International for-profit organisations,14299839.0
3027,University of South Australia,2022,SA,ATN,3,International not-for profit organisations,1953062.0
3027,University of South Australia,2022,SA,ATN,3,International philanthropy,33164.0
3027,University of South Australia,2022,SA,ATN,3,International government (own purpose),81707.0
3027,University of South Australia,2022,SA,ATN,3,International government (other),706428.0
3027,University of South Australia,2022,SA,ATN,4,CRC Australian Government Funding,4590027.0
3027,University of South Australia,2022,SA,ATN,4,CRC private industry income,2935377.0
3027,University of South Australia,2022,SA,ATN,4,CRC other income,308170.0
2201,University of Southern Queensland,2022,QLD,RUN,1,Commonwealth National Health and Medical Research Council,173233.0
2201,University of Southern Queensland,2022,QLD,RUN,1,Commonwealth Australian Research Council,2040950.0
2201,University of Southern Queensland,2022,QLD,RUN,1,Medical Research Future Fund,884887.0
2201,University of Southern Queensland,2022,QLD,RUN,1,Commonwealth Rural R&D,1430543.0
2201,University of Southern Queensland,2022,QLD,RUN,1,Commonwealth other,12372039.0
2201,University of Southern Queensland,2022,QLD,RUN,1,State/Territory Government,0.0
2201,University of Southern Queensland,2022,QLD,RUN,1,Other Australian Competitive Grants,265048.0
2201,University of Southern Queensland,2022,QLD,RUN,2,Commonwealth (own purpose),4733659.0
2201,University of Southern Queensland,2022,QLD,RUN,2,Commonwealth (other),116100.0
2201,University of Southern Queensland,2022,QLD,RUN,2,State/Territory/Local (own purpose),5698006.0
2201,University of Southern Queensland,2022,QLD,RUN,2,State/Territory/Local (other),81300.0
2201,University of Southern Queensland,2022,QLD,RUN,3,Australian for-profit organisations,2481511.0
2201,University of Southern Queensland,2022,QLD,RUN,3,Australian not-for profit organisations,2895861.0
2201,University of Southern Queensland,2022,QLD,RUN,3,Australian philanthropy,62000.0
2201,University of Southern Queensland,2022,QLD,RUN,3,International for-profit organisations,757842.0
2201,University of Southern Queensland,2022,QLD,RUN,3,International not-for profit organisations,139569.0
2201,University of Southern Queensland,2022,QLD,RUN,3,International philanthropy,0.0
2201,University of Southern Queensland,2022,QLD,RUN,3,International government (own purpose),547095.0
2201,University of Southern Queensland,2022,QLD,RUN,3,International government (other),351890.0
2201,University of Southern Queensland,2022,QLD,RUN,4,CRC Australian Government Funding,500484.0
2201,University of Southern Queensland,2022,QLD,RUN,4,CRC private industry income,120684.0
2201,University of Southern Queensland,2022,QLD,RUN,4,CRC other income,134258.0
3045,University of Tasmania,2022,TAS,non-aligned,1,Commonwealth National Health and Medical Research Council,6187860.0
3045,University of Tasmania,2022,TAS,non-aligned,1,Commonwealth Australian Research Council,17554506.0
3045,University of Tasmania,2022,TAS,non-aligned,1,Medical Research Future Fund,3573491.0
3045,University of Tasmania,2022,TAS,non-aligned,1,Commonwealth Rural R&D,7881672.0
3045,University of Tasmania,2022,TAS,non-aligned,1,Commonwealth other,10420468.0
3045,University of Tasmania,2022,TAS,non-aligned,1,State/Territory Government,455643.0
3045,University of Tasmania,2022,TAS,non-aligned,1,Other Australian Competitive Grants,2212175.0
3045,University of Tasmania,2022,TAS,non-aligned,2,Commonwealth (own purpose),30930884.0
3045,University of Tasmania,2022,TAS,non-aligned,2,Commonwealth (other),1953209.0
3045,University of Tasmania,2022,TAS,non-aligned,2,State/Territory/Local (own purpose),11965710.0
3045,University of Tasmania,2022,TAS,non-aligned,2,State/Territory/Local (other),4623740.0
3045,University of Tasmania,2022,TAS,non-aligned,3,Australian for-profit organisations,6443710.0
3045,University of Tasmania,2022,TAS,non-aligned,3,Australian not-for profit organisations,3251649.0
3045,University of Tasmania,2022,TAS,non-aligned,3,Australian philanthropy,5383376.0
3045,University of Tasmania,2022,TAS,non-aligned,3,International for-profit organisations,1902994.0
3045,University of Tasmania,2022,TAS,non-aligned,3,International not-for profit organisations,963132.0
3045,University of Tasmania,2022,TAS,non-aligned,3,International philanthropy,20620.0
3045,University of Tasmania,2022,TAS,non-aligned,3,International government (own purpose),927719.0
3045,University of Tasmania,2022,TAS,non-aligned,3,International government (other),216483.0
3045,University of Tasmania,2022,TAS,non-aligned,4,CRC Australian Government Funding,1775038.0
3045,University of Tasmania,2022,TAS,non-aligned,4,CRC private industry income,881064.0
3045,University of Tasmania,2022,TAS,non-aligned,4,CRC other income,111892.0
3016,University of Technology Sydney,2022,NSW,ATN,1,Commonwealth National Health and Medical Research Council,6836843.0
3016,University of Technology Sydney,2022,NSW,ATN,1,Commonwealth Australian Research Council,19888014.0
3016,University of Technology Sydney,2022,NSW,ATN,1,Medical Research Future Fund,460000.0
3016,University of Technology Sydney,2022,NSW,ATN,1,Commonwealth Rural R&D,1869811.0
3016,University of Technology Sydney,2022,NSW,ATN,1,Commonwealth other,2145758.0
3016,University of Technology Sydney,2022,NSW,ATN,1,State/Territory Government,100000.0
3016,University of Technology Sydney,2022,NSW,ATN,1,Other Australian Competitive Grants,450840.0
3016,University of Technology Sydney,2022,NSW,ATN,2,Commonwealth (own purpose),13079651.0
3016,University of Technology Sydney,2022,NSW,ATN,2,Commonwealth (other),633459.0
3016,University of Technology Sydney,2022,NSW,ATN,2,State/Territory/Local (own purpose),12301372.0
3016,University of Technology Sydney,2022,NSW,ATN,2,State/Territory/Local (other),2642597.0
3016,University of Technology Sydney,2022,NSW,ATN,3,Australian for-profit organisations,13584183.0
3016,University of Technology Sydney,2022,NSW,ATN,3,Australian not-for profit organisations,5114195.0
3016,University of Technology Sydney,2022,NSW,ATN,3,Australian philanthropy,3013798.0
3016,University of Technology Sydney,2022,NSW,ATN,3,International for-profit organisations,2166477.0
3016,University of Technology Sydney,2022,NSW,ATN,3,International not-for profit organisations,3312086.0
3016,University of Technology Sydney,2022,NSW,ATN,3,International philanthropy,375295.0
3016,University of Technology Sydney,2022,NSW,ATN,3,International government (own purpose),1651879.0
3016,University of Technology Sydney,2022,NSW,ATN,3,International government (other),688144.0
3016,University of Technology Sydney,2022,NSW,ATN,4,CRC Australian Government Funding,8061134.0
3016,University of Technology Sydney,2022,NSW,ATN,4,CRC private industry income,877730.0
3016,University of Technology Sydney,2022,NSW,ATN,4,CRC other income,0.0
3043,University of the Sunshine Coast,2022,QLD,RUN,1,Commonwealth National Health and Medical Research Council,613702.0
3043,University of the Sunshine Coast,2022,QLD,RUN,1,Commonwealth Australian Research Council,1549383.0
3043,University of the Sunshine Coast,2022,QLD,RUN,1,Medical Research Future Fund,0.0
3043,University of the Sunshine Coast,2022,QLD,RUN,1,Commonwealth Rural R&D,1825290.0
3043,University of the Sunshine Coast,2022,QLD,RUN,1,Commonwealth other,3895168.0
3043,University of the Sunshine Coast,2022,QLD,RUN,1,State/Territory Government,40400.0
3043,University of the Sunshine Coast,2022,QLD,RUN,1,Other Australian Competitive Grants,258409.0
3043,University of the Sunshine Coast,2022,QLD,RUN,2,Commonwealth (own purpose),1451017.0
3043,University of the Sunshine Coast,2022,QLD,RUN,2,Commonwealth (other),14295.0
3043,University of the Sunshine Coast,2022,QLD,RUN,2,State/Territory/Local (own purpose),6719592.0
3043,University of the Sunshine Coast,2022,QLD,RUN,2,State/Territory/Local (other),11312.0
3043,University of the Sunshine Coast,2022,QLD,RUN,3,Australian for-profit organisations,11677562.0
3043,University of the Sunshine Coast,2022,QLD,RUN,3,Australian not-for profit organisations,1576524.0
3043,University of the Sunshine Coast,2022,QLD,RUN,3,Australian philanthropy,967811.0
3043,University of the Sunshine Coast,2022,QLD,RUN,3,International for-profit organisations,3422368.0
3043,University of the Sunshine Coast,2022,QLD,RUN,3,International not-for profit organisations,350842.0
3043,University of the Sunshine Coast,2022,QLD,RUN,3,International philanthropy,0.0
3043,University of the Sunshine Coast,2022,QLD,RUN,3,International government (own purpose),35712.0
3043,University of the Sunshine Coast,2022,QLD,RUN,3,International government (other),4333.0
3043,University of the Sunshine Coast,2022,QLD,RUN,4,CRC Australian Government Funding,220984.0
3043,University of the Sunshine Coast,2022,QLD,RUN,4,CRC private industry income,0.0
3043,University of the Sunshine Coast,2022,QLD,RUN,4,CRC other income,0.0
1058,University of Wollongong,2022,NSW,non-aligned,1,Commonwealth National Health and Medical Research Council,5243748.0
1058,University of Wollongong,2022,NSW,non-aligned,1,Commonwealth Australian Research Council,15004387.0
1058,University of Wollongong,2022,NSW,non-aligned,1,Medical Research Future Fund,407469.0
1058,University of Wollongong,2022,NSW,non-aligned,1,Commonwealth Rural R&D,2091684.0
1058,University of Wollongong,2022,NSW,non-aligned,1,Commonwealth other,23391127.0
1058,University of Wollongong,2022,NSW,non-aligned,1,State/Territory Government,0.0
1058,University of Wollongong,2022,NSW,non-aligned,1,Other Australian Competitive Grants,1825290.0
1058,University of Wollongong,2022,NSW,non-aligned,2,Commonwealth (own purpose),9110695.0
1058,University of Wollongong,2022,NSW,non-aligned,2,Commonwealth (other),0.0
1058,University of Wollongong,2022,NSW,non-aligned,2,State/Territory/Local (own purpose),7726934.0
1058,University of Wollongong,2022,NSW,non-aligned,2,State/Territory/Local (other),241317.0
1058,University of Wollongong,2022,NSW,non-aligned,3,Australian for-profit organisations,6138719.0
1058,University of Wollongong,2022,NSW,non-aligned,3,Australian not-for profit organisations,4432122.0
1058,University of Wollongong,2022,NSW,non-aligned,3,Australian philanthropy,1350473.0
1058,University of Wollongong,2022,NSW,non-aligned,3,International for-profit organisations,2849808.0
1058,University of Wollongong,2022,NSW,non-aligned,3,International not-for profit organisations,2356622.0
1058,University of Wollongong,2022,NSW,non-aligned,3,International philanthropy,0.0
1058,University of Wollongong,2022,NSW,non-aligned,3,International government (own purpose),2502500.0
1058,University of Wollongong,2022,NSW,non-aligned,3,International government (other),16582.0
1058,University of Wollongong,2022,NSW,non-aligned,4,CRC Australian Government Funding,657693.0
1058,University of Wollongong,2022,NSW,non-aligned,4,CRC private industry income,250646.0
1058,University of Wollongong,2022,NSW,non-aligned,4,CRC other income,97791.0
3007,Victoria University,2022,VIC,non-aligned,1,Commonwealth National Health and Medical Research Council,1085779.0
3007,Victoria University,2022,VIC,non-aligned,1,Commonwealth Australian Research Council,1509249.0
3007,Victoria University,2022,VIC,non-aligned,1,Medical Research Future Fund,0.0
3007,Victoria University,2022,VIC,non-aligned,1,Commonwealth Rural R&D,0.0
3007,Victoria University,2022,VIC,non-aligned,1,Commonwealth other,100000.0
3007,Victoria University,2022,VIC,non-aligned,1,State/Territory Government,0.0
3007,Victoria University,2022,VIC,non-aligned,1,Other Australian Competitive Grants,0.0
3007,Victoria University,2022,VIC,non-aligned,2,Commonwealth (own purpose),843938.0
3007,Victoria University,2022,VIC,non-aligned,2,Commonwealth (other),380971.0
3007,Victoria University,2022,VIC,non-aligned,2,State/Territory/Local (own purpose),3834602.0
3007,Victoria University,2022,VIC,non-aligned,2,State/Territory/Local (other),10819018.0
3007,Victoria University,2022,VIC,non-aligned,3,Australian for-profit organisations,3986766.0
3007,Victoria University,2022,VIC,non-aligned,3,Australian not-for profit organisations,5762621.0
3007,Victoria University,2022,VIC,non-aligned,3,Australian philanthropy,1492629.0
3007,Victoria University,2022,VIC,non-aligned,3,International for-profit organisations,793464.0
3007,Victoria University,2022,VIC,non-aligned,3,International not-for profit organisations,1382417.0
3007,Victoria University,2022,VIC,non-aligned,3,International philanthropy,0.0
3007,Victoria University,2022,VIC,non-aligned,3,International government (own purpose),334889.0
3007,Victoria University,2022,VIC,non-aligned,3,International government (other),0.0
3007,Victoria University,2022,VIC,non-aligned,4,CRC Australian Government Funding,18000.0
3007,Victoria University,2022,VIC,non-aligned,4,CRC private industry income,0.0
3007,Victoria University,2022,VIC,non-aligned,4,CRC other income,1500.0
3004,Western Sydney University,2022,NSW,IRU,1,Commonwealth National Health and Medical Research Council,1713175.0
3004,Western Sydney University,2022,NSW,IRU,1,Commonwealth Australian Research Council,10295664.0
3004,Western Sydney University,2022,NSW,IRU,1,Medical Research Future Fund,304938.0
3004,Western Sydney University,2022,NSW,IRU,1,Commonwealth Rural R&D,617240.0
3004,Western Sydney University,2022,NSW,IRU,1,Commonwealth other,1559988.0
3004,Western Sydney University,2022,NSW,IRU,1,State/Territory Government,48840.0
3004,Western Sydney University,2022,NSW,IRU,1,Other Australian Competitive Grants,297351.0
3004,Western Sydney University,2022,NSW,IRU,2,Commonwealth (own purpose),5020549.0
3004,Western Sydney University,2022,NSW,IRU,2,Commonwealth (other),308979.0
3004,Western Sydney University,2022,NSW,IRU,2,State/Territory/Local (own purpose),12247813.0
3004,Western Sydney University,2022,NSW,IRU,2,State/Territory/Local (other),333352.0
3004,Western Sydney University,2022,NSW,IRU,3,Australian for-profit organisations,4685615.0
3004,Western Sydney University,2022,NSW,IRU,3,Australian not-for profit organisations,7817524.0
3004,Western Sydney University,2022,NSW,IRU,3,Australian philanthropy,1906949.0
3004,Western Sydney University,2022,NSW,IRU,3,International for-profit organisations,2293208.0
3004,Western Sydney University,2022,NSW,IRU,3,International not-for profit organisations,386829.0
3004,Western Sydney University,2022,NSW,IRU,3,International philanthropy,232870.0
3004,Western Sydney University,2022,NSW,IRU,3,International government (own purpose),2207688.0
3004,Western Sydney University,2022,NSW,IRU,3,International government (other),348338.0
3004,Western Sydney University,2022,NSW,IRU,4,CRC Australian Government Funding,660282.0
3004,Western Sydney University,2022,NSW,IRU,4,CRC private industry income,354976.0
3004,Western Sydney University,2022,NSW,IRU,4,CRC other income,11665.0
3006,Australian Catholic University,2021,OTHER,non-aligned,1,Commonwealth National Health and Medical Research Council,950632.0
3006,Australian Catholic University,2021,OTHER,non-aligned,1,Commonwealth Australian Research Council,2810254.0
3006,Australian Catholic University,2021,OTHER,non-aligned,1,Medical Research Future Fund,0.0
3006,Australian Catholic University,2021,OTHER,non-aligned,1,Commonwealth Rural R&D,0.0
3006,Australian Catholic University,2021,OTHER,non-aligned,1,Commonwealth other,0.0
3006,Australian Catholic University,2021,OTHER,non-aligned,1,State/Territory Government,0.0
3006,Australian Catholic University,2021,OTHER,non-aligned,1,Other Australian Competitive Grants,0.0
3006,Australian Catholic University,2021,OTHER,non-aligned,2,Commonwealth (own purpose),129401.0
3006,Australian Catholic University,2021,OTHER,non-aligned,2,Commonwealth (other),0.0
3006,Australian Catholic University,2021,OTHER,non-aligned,2,State/Territory/Local (own purpose),170177.0
3006,Australian Catholic University,2021,OTHER,non-aligned,2,State/Territory/Local (other),1551329.0
3006,Australian Catholic University,2021,OTHER,non-aligned,3,Australian for-profit organisations,0.0
3006,Australian Catholic University,2021,OTHER,non-aligned,3,Australian not-for profit organisations,2421990.0
3006,Australian Catholic University,2021,OTHER,non-aligned,3,Australian philanthropy,78024.0
3006,Australian Catholic University,2021,OTHER,non-aligned,3,International for-profit organisations,608194.0
3006,Australian Catholic University,2021,OTHER,non-aligned,3,International not-for profit organisations,498579.0
3006,Australian Catholic University,2021,OTHER,non-aligned,3,International philanthropy,0.0
3006,Australian Catholic University,2021,OTHER,non-aligned,3,International government (own purpose),0.0
3006,Australian Catholic University,2021,OTHER,non-aligned,3,International government (other),53750.0
3006,Australian Catholic University,2021,OTHER,non-aligned,4,CRC Australian Government Funding,0.0
3006,Australian Catholic University,2021,OTHER,non-aligned,4,CRC private industry income,0.0
3006,Australian Catholic University,2021,OTHER,non-aligned,4,CRC other income,0.0
2252,Avondale University ,2021,NSW,non-aligned,1,Commonwealth National Health and Medical Research Council,0.0
2252,Avondale University ,2021,NSW,non-aligned,1,Commonwealth Australian Research Council,0.0
2252,Avondale University ,2021,NSW,non-aligned,1,Medical Research Future Fund,0.0
2252,Avondale University ,2021,NSW,non-aligned,1,Commonwealth Rural R&D,0.0
2252,Avondale University ,2021,NSW,non-aligned,1,Commonwealth other,0.0
2252,Avondale University ,2021,NSW,non-aligned,1,State/Territory Government,0.0
2252,Avondale University ,2021,NSW,non-aligned,1,Other Australian Competitive Grants,0.0
2252,Avondale University ,2021,NSW,non-aligned,2,Commonwealth (own purpose),0.0
2252,Avondale University ,2021,NSW,non-aligned,2,Commonwealth (other),0.0
2252,Avondale University ,2021,NSW,non-aligned,2,State/Territory/Local (own purpose),0.0
2252,Avondale University ,2021,NSW,non-aligned,2,State/Territory/Local (other),0.0
2252,Avondale University ,2021,NSW,non-aligned,3,Australian for-profit organisations,44887.0
2252,Avondale University ,2021,NSW,non-aligned,3,Australian not-for profit organisations,26394.0
2252,Avondale University ,2021,NSW,non-aligned,3,Australian philanthropy,0.0
2252,Avondale University ,2021,NSW,non-aligned,3,International for-profit organisations,0.0
2252,Avondale University ,2021,NSW,non-aligned,3,International not-for profit organisations,15463.0
2252,Avondale University ,2021,NSW,non-aligned,3,International philanthropy,0.0
2252,Avondale University ,2021,NSW,non-aligned,3,International government (own purpose),0.0
2252,Avondale University ,2021,NSW,non-aligned,3,International government (other),0.0
2252,Avondale University ,2021,NSW,non-aligned,4,CRC Australian Government Funding,0.0
2252,Avondale University ,2021,NSW,non-aligned,4,CRC private industry income,0.0
2252,Avondale University ,2021,NSW,non-aligned,4,CRC other income,0.0
2246,Batchelor Institute of Indigenous Tertiary Education,2021,NT,non-aligned,1,Commonwealth National Health and Medical Research Council,0.0
2246,Batchelor Institute of Indigenous Tertiary Education,2021,NT,non-aligned,1,Commonwealth Australian Research Council,0.0
2246,Batchelor Institute of Indigenous Tertiary Education,2021,NT,non-aligned,1,Medical Research Future Fund,0.0
2246,Batchelor Institute of Indigenous Tertiary Education,2021,NT,non-aligned,1,Commonwealth Rural R&D,0.0
2246,Batchelor Institute of Indigenous Tertiary Education,2021,NT,non-aligned,1,Commonwealth other,0.0
2246,Batchelor Institute of Indigenous Tertiary Education,2021,NT,non-aligned,1,State/Territory Government,0.0
2246,Batchelor Institute of Indigenous Tertiary Education,2021,NT,non-aligned,1,Other Australian Competitive Grants,0.0
2246,Batchelor Institute of Indigenous Tertiary Education,2021,NT,non-aligned,2,Commonwealth (own purpose),0.0
2246,Batchelor Institute of Indigenous Tertiary Education,2021,NT,non-aligned,2,Commonwealth (other),1081734.0
2246,Batchelor Institute of Indigenous Tertiary Education,2021,NT,non-aligned,2,State/Territory/Local (own purpose),39600.0
2246,Batchelor Institute of Indigenous Tertiary Education,2021,NT,non-aligned,2,State/Territory/Local (other),0.0
2246,Batchelor Institute of Indigenous Tertiary Education,2021,NT,non-aligned,3,Australian for-profit organisations,0.0
2246,Batchelor Institute of Indigenous Tertiary Education,2021,NT,non-aligned,3,Australian not-for profit organisations,277386.0
2246,Batchelor Institute of Indigenous Tertiary Education,2021,NT,non-aligned,3,Australian philanthropy,30000.0
2246,Batchelor Institute of Indigenous Tertiary Education,2021,NT,non-aligned,3,International for-profit organisations,0.0
2246,Batchelor Institute of Indigenous Tertiary Education,2021,NT,non-aligned,3,International not-for profit organisations,0.0
2246,Batchelor Institute of Indigenous Tertiary Education,2021,NT,non-aligned,3,International philanthropy,0.0
2246,Batchelor Institute of Indigenous Tertiary Education,2021,NT,non-aligned,3,International government (own purpose),0.0
2246,Batchelor Institute of Indigenous Tertiary Education,2021,NT,non-aligned,3,International government (other),0.0
2246,Batchelor Institute of Indigenous Tertiary Education,2021,NT,non-aligned,4,CRC Australian Government Funding,0.0
2246,Batchelor Institute of Indigenous Tertiary Education,2021,NT,non-aligned,4,CRC private industry income,0.0
2246,Batchelor Institute of Indigenous Tertiary Education,2021,NT,non-aligned,4,CRC other income,0.0
3003,Bond University ,2021,QLD,non-aligned,1,Commonwealth National Health and Medical Research Council,2198894.0
3003,Bond University ,2021,QLD,non-aligned,1,Commonwealth Australian Research Council,0.0
3003,Bond University ,2021,QLD,non-aligned,1,Medical Research Future Fund,641538.0
3003,Bond University ,2021,QLD,non-aligned,1,Commonwealth Rural R&D,0.0
3003,Bond University ,2021,QLD,non-aligned,1,Commonwealth other,0.0
3003,Bond University ,2021,QLD,non-aligned,1,State/Territory Government,0.0
3003,Bond University ,2021,QLD,non-aligned,1,Other Australian Competitive Grants,0.0
3003,Bond University ,2021,QLD,non-aligned,2,Commonwealth (own purpose),257273.0
3003,Bond University ,2021,QLD,non-aligned,2,Commonwealth (other),45105.0
3003,Bond University ,2021,QLD,non-aligned,2,State/Territory/Local (own purpose),465887.0
3003,Bond University ,2021,QLD,non-aligned,2,State/Territory/Local (other),30000.0
3003,Bond University ,2021,QLD,non-aligned,3,Australian for-profit organisations,253417.0
3003,Bond University ,2021,QLD,non-aligned,3,Australian not-for profit organisations,270214.0
3003,Bond University ,2021,QLD,non-aligned,3,Australian philanthropy,411815.0
3003,Bond University ,2021,QLD,non-aligned,3,International for-profit organisations,18214.0
3003,Bond University ,2021,QLD,non-aligned,3,International not-for profit organisations,49874.0
3003,Bond University ,2021,QLD,non-aligned,3,International philanthropy,2586.0
3003,Bond University ,2021,QLD,non-aligned,3,International government (own purpose),43065.0
3003,Bond University ,2021,QLD,non-aligned,3,International government (other),0.0
3003,Bond University ,2021,QLD,non-aligned,4,CRC Australian Government Funding,0.0
3003,Bond University ,2021,QLD,non-aligned,4,CRC private industry income,0.0
3003,Bond University ,2021,QLD,non-aligned,4,CRC other income,0.0
2200,Central Queensland University,2021,QLD,RUN,1,Commonwealth National Health and Medical Research Council,384955.0
2200,Central Queensland University,2021,QLD,RUN,1,Commonwealth Australian Research Council,1525240.0
2200,Central Queensland University,2021,QLD,RUN,1,Medical Research Future Fund,10000.0
2200,Central Queensland University,2021,QLD,RUN,1,Commonwealth Rural R&D,349683.0
2200,Central Queensland University,2021,QLD,RUN,1,Commonwealth other,16125.0
2200,Central Queensland University,2021,QLD,RUN,1,State/Territory Government,0.0
2200,Central Queensland University,2021,QLD,RUN,1,Other Australian Competitive Grants,77213.0
2200,Central Queensland University,2021,QLD,RUN,2,Commonwealth (own purpose),1001006.0
2200,Central Queensland University,2021,QLD,RUN,2,Commonwealth (other),2627986.0
2200,Central Queensland University,2021,QLD,RUN,2,State/Territory/Local (own purpose),5214711.0
2200,Central Queensland University,2021,QLD,RUN,2,State/Territory/Local (other),322830.0
2200,Central Queensland University,2021,QLD,RUN,3,Australian for-profit organisations,4823342.0
2200,Central Queensland University,2021,QLD,RUN,3,Australian not-for profit organisations,3734544.0
2200,Central Queensland University,2021,QLD,RUN,3,Australian philanthropy,0.0
2200,Central Queensland University,2021,QLD,RUN,3,International for-profit organisations,504143.0
2200,Central Queensland University,2021,QLD,RUN,3,International not-for profit organisations,47004.0
